word,phonetic
reference,"/ˈɹɛf.(ə)ɹəns/"
references,"/ˈɹɛf.(ə)ɹən.sɪz/"
referendum,"/ˌɹɛfəˈɹɛndəm/"
referent,"/ˈɹɛf(ə)ɹənt/"
referential,"/ɹɛfəˈɹɛnʃəl/"
referred,"/ɹɪˈfɜːd/"
refill,"/ˈɹiː.fɪl/"
refill,"/ˌɹiːˈfɪl/"
refine,"/ɹɪˈfaɪn/"
refined,"/ɹiːfaɪnd/"
refinement,"/ɹəˈfaɪnmənt/"
reflect,"/ɹɪˈflɛkt/"
reflected,"/ɹɪˈflɛktɪd/"
reflecting,"/ɹɪˈflɛktɪŋ/"
reflection,"/ɹɪˈflɛkʃən/"
reflections,"/ɹɪˈflɛkʃənz/"
reflector,"/ɹɪˈflɛktə(ɹ)/"
reflexion,"/ɹɪˈflɛkʃ(ə)n/"
reflexive,"/ɹəˈflɛksɪv/"
reflux,"/ˈɹiː.flʌks/"
reform,"/ɹɪˈfɔːm/"
reformation,"/ˌɹɛfəˈmeɪʃn̩/"
reforms,"/ɹɪˈfɔːmz/"
refraction,"/ɹəˈfɹækʃən/"
refrain,"/ɹɪˈfɹeɪn/"
refresh,"/ɹiˈfɹɛʃ/"
refreshing,"/ɹəˈfɹɛʃɪŋ/"
refreshment,"/ɹɪˈfɹeʃ.mənt/"
refrigerate,"/ɹɪˈfɹɪdʒəɹeɪt/"
refrigerator,"/ɹɪˈfɹɪd͡ʒəˌɹeɪtə/"
refuge,"/ˈɹɛfjuːdʒ/"
refugee,"/ɹɛfjʊˈdʒiː/"
refurbish,"/ɹiːˈfɜːbɪʃ/"
refusal,"/ɹɪˈfjuːzl̩/"
refuse,"/ˈɹɛfjuːs/"
refuse,"/ɹɪˈfjuːz/"
refuse,"/ɹiːˈfjuːz/"
refused,"/ɹɪˈfjuːzd/"
refusing,"/ɹɪˈfjuːzɪŋ/"
regain,"/ɹiːˈɡeɪn/"
regained,"/ɹiːˈɡeɪnd/"
regal,"/ˈɹiːɡəl/"
regale,"/ɹəˈɡeɪl/"
regalia,"/ɹəˈɡeɪl.i.ə/"
regard,"/ɹɪˈɡɑːd/"
regarded,"/ɹɪˈɡɑːdɪd/"
regarding,"/ɹɪˈɡɑːdɪŋ/"
regardless,"/ɹɪˈɡɑːd.lɪs/"
regards,"/ɹɪˈɡɑːdz/"
regatta,"/ɹɪˈɡætə/"
regency,"/ˈɹiːd͡ʒənsi/"
regenerated,"/ɹiːˈdʒɛnəɹeɪtɪd/"
regent,"/ˈɹiːdʒənt/"
reggae,"/ˈɹɛɡeɪ/"
regicide,"/ˈɹedʒəsaɪd/"
regime,"/ɹeɪˈʒiːm/"
regimen,"/ˈɹɛdʒ.ɪ.mən/"
regiment,"/ˈɹɛdʒɪmənt/"
regiments,"/ˈɹɛdʒɪmənts/"
region,"/ˈɹiːd͡ʒn̩/"
regional,"/ˈɹiːdʒnəl/"
regionally,"/ˈɹiːd͡ʒnəli/"
regions,"/ˈɹiːdʒənz/"
register,"/ˈɹɛdʒ.ɪs.tə/"
registered,"/ˈɹɛdʒ.ɪs.təd/"
registrar,"/ˈɹɛdʒ.ɪsˌtɹɑɹ/"
regression,"/ɹəˈɡɹɛʃən/"
regret,"/ɹiˈɡɹɛt/"
regretted,"/ɹɪˈɡɹɛtɪd/"
regroup,"/ɹiˈɡɹuːp/"
regular,"/ˈɹɛɡjʊlə/"
regularity,"/ˌɹɛɡjuˈlæɹəti/"
regularly,"/ˈɹɛɡjəli/"
regulate,"/ˈɹɛɡjəleɪt/"
regulated,"/ˈɹɛɡjəleɪtɪd/"
regulating,"/ˈɹɛɡjəleɪtɪŋ/"
regulation,"/ˌɹɛɡjʊˈleɪʃən/"
regulations,"/ˌɹɛɡjəˈleɪʃənz/"
regulator,"/ɹɛɡ.juː.leɪt.ə/"
regulatory,"/ˈɹɛɡjələtɹi/"
regurgitate,"/ɹɪˈɡɝd͡ʒəˌteɪt/"
rehabilitate,"/ɹiː(h)əˈbɪlɪteɪt/"
rehearsal,"/ɹɪˈhɜː(ɹ)səl/"
rehearse,"[ɹɪˈhɜːs]"
reify,"/ˈɹeɪ.ə.faɪ/"
reign,"[ɹeɪn]"
reigned,"/ɹeɪnd/"
reigning,"/ˈɹeɪnɪŋ/"
reigns,"/ɹeɪnz/"
reimbursement,"/ˌɹiː.ɪmˈbɜːs.mənt/"
rein,"/ɹeɪn/"
reindeer,"/ˈɹeɪndɪə/"
reined,"/ɹeɪnd/"
reinforce,"/ˌɹiːɪnˈfɔː(ɹ)s/"
reinforcement,"/ˌɹiːɪnˈfɔː(ɹ)smənt/"
reining,"/ˈɹeɪnɪŋ/"
reins,"/ɹeɪnz/"
rejected,"/ɹɪˈdʒɛktɪd/"
rejection,"/ɹəˈdʒɛkʃən/"
rejoice,"/ɹɪˈd͡ʒɔɪs/"
rejoiced,"/ɹɪˈd͡ʒɔɪst/"
rejoicing,"/ɹɪˈd͡ʒɔɪsɪŋ/"
rejoin,"/ɹiːˈd͡ʒɔɪn/"
rejoinder,"/ɹɪd͡ʒˈɔ͡ɪndɚ/"
rejoined,"/ɹiːˈd͡ʒɔɪnd/"
relaid,"/ˈɹiːleɪd/"
relapse,"/ɹɪˈlæps/"
relate,"/ɹiˈleɪt/"
related,"/ɹɪˈleɪtɪd/"
relation,"/ɹɪˈleɪʃən/"
relations,"/ɹɪˈleɪʃənz/"
relationship,"/ɹɪˈleɪʃ(ə)nʃɪp/"
relative,"[ˈɹɛl.ə.tʰɪv]"
relatively,"[ˈɹɛl.ə.tʰɪv.li]"
relatives,"/ˈɹɛl.ə.tɪvz/"
relativistic,"/ˈɹɛl.ə.təˌvɪst.ɪk/"
relativity,"/ɹɛləˈtɪvɨti/"
relax,"/ɹɪˈlæks/"
relaxation,"/ˌɹilækˈseɪʃən/"
relaxed,"/ɹɪˈlækst/"
relay,"/ˌɹiːˈleɪ/"
relayed,"/ˈɹiːleɪd/"
relearn,"/ɹiːˈləːn/"
release,"/ɹɪˈliːs/"
release,"/ɹiːˈliːs/"
released,"/ɹɪˈliːst/"
relegate,"/ˈɹɛlɪɡət/"
relent,"/ɹɪˈlɛnt/"
relentless,"/ɹɪˈlɛntləs/"
relentlessly,"/ɹɪˈlɛntləsli/"
relevancy,"/ˈɹɛlɪvənsi/"
relevant,"/ˈɹɛləvənt/"
reliable,"/ɹɪˈlaɪəbəl/"
reliance,"/ɹɪˈlaɪəns/"
relic,"/ˈɹɛlɪk/"
relict,"/ˈɹɛlɪkt/"
relief,"/ɹɪˈliːf/"
relieve,"/ɹɪˈliːv/"
relieved,"/ɹɪˈliːvd/"
relieving,"/ɹɪˈliːvɪŋ/"
religion,"/ɹɪˈlɪdʒən/"
religions,"/ɹəˈlɪd͡ʒənz/"
religiosity,"/ɹɪˌlɪd͡ʒɪˈɒsɪti/"
religious,"/ɹɪ.ˈlɪ.d͡ʒəs/"
relinquish,"[ɹɪˈlɪŋkwɪʃ]"
reliquary,"/ˈɹɛlɪkwəɹi/"
relish,"/ˈɹɛ.lɪʃ/"
relive,"/ɹiːˈlɪv/"
relocation,"/ˌɹiːləʊˈkeɪʃən/"
relocations,"/ˌɹiːləʊˈkeɪʃənz/"
reluctance,"/ɹɪˈlʌktəns/"
reluctant,"/ɹɪˈlʌktənt/"
reluctantly,"/ɹɪˈlʌktəntli/"
rely,"/ɹɪˈlaɪ/"
remade,"/ɹiˈmeɪd/"
remain,"/ɹɪˈmeɪn/"
remainder,"/ɹəˈmeɪndə/"
remained,"/ɹɪˈmeɪnd/"
remaining,"/ɹɪˈmeɪnɪŋ/"
remains,"/ɹɪˈmeɪnz/"
remand,"/ɹɪˈmɑːnd/"
remark,"/ɹɪˈmɑːk/"
remark,"/ˌɹiːˈmɑːk/"
remarkable,"/ɹɪˈmɑːkəbl̩/"
remarkably,"/ɹɪˈmɑːkəbli/"
remarked,"/ɹɪˈmɑːkt/"
remarks,"/ɹɪˈmɑːks/"
remarry,"/ɹiːˈmæɹi/"
rematch,"/ɹiːˈmætʃ/"
remedial,"/ɹɪˈmiːdɪəl/"
remedies,"/ˈɹɛmədiz/"
remedy,"/ˈɹɛmədi/"
remember,"/ɹɪˈmɛmbə/"
remembered,"/ɹɪˈmɛmbəd/"
remembering,"/ɹɪˈmɛmb(ə)ɹɪŋ/"
remind,"/ɹəˈmaɪnd/"
reminded,"/ɹəˈmaɪndɪd/"
reminisce,"/ˌɹɛm.ɨˈnɪs/"
reminiscent,"/ˌɹɛməˈnɪsnt/"
remiss,"/ɹəˈmɪs/"
remission,"/ɹɪˈmɪʃ(ə)n/"
remit,"/ɹɪˈmɪt/"
remix,"/ɹiˈmɪks/"
remnant,"/ˈɹɛmnənt/"
remorse,"/ɹɪˈmɔː(ɹ)s/"
remorseful,"/ɹɪˈmɔː(ɹ)sfʊl/"
remote,"[ɹəˈməʊt]"
remotely,"/ɹɪˈmoʊtli/"
remount,"/ɹiːˈmaʊnt/"
removal,"/ɹəˈmuːvəl/"
remove,"/ɹɪˈmuːv/"
removed,"/ɹɪˈmuːvd/"
removing,"/ɹɪˈmuːvɪŋ/"
remunerate,"/ɹɪˈmjuːnəɹeɪt/"
remunerative,"/ɹɪˈmjuːn(ə)ɹətɪv/"
renaissance,"/ˈɹɛnəˌsɑns/"
renal,"/ˈɹiːnəl/"
render,"/ˈɹɛn.də/"
rendered,"/ˈɹɛn.dəd/"
rendering,"/ˈɹɛndəɹɪŋ/"
rendezvous,"/ˈɹɒndeɪ̯ˌvuː/"
rendition,"/ɹɛnˈdɪʃ(ə)n/"
renegade,"/ˈɹɛnəˌɡeɪd/"
renege,"/ɹɪˈneɪɡ/"
renew,"/ɹɪˈnjuː/"
renounce,"/ɹɪˈnaʊns/"
renovate,"/ˈɹenəʊveɪt/"
renown,"/ɹɪˈnaʊn/"
renowned,"/ɹɪˈnaʊnd/"
rent,"/ɹɛnt/"
rental,"/ˈɹɛntəl/"
rep,"/ɹɛp/"
repaid,"/ɹiˈpeɪd/"
repair,"/ɹɪˈpɛə/"
repaired,"/ɹɪˈpɛəd/"
reparation,"/ˌɹɛpəˈɹeɪʃən/"
repartee,"/ˌɹɛpɑːˈtiː/"
repast,"/ɹɪˈpæst/"
repatriate,"/ɹiːˈpeɪ.tɹi.eɪt/"
repay,"/ɹiˈpeɪ/"
repeal,"/ɹəˈpiːl/"
repeated,"/ɹɪˈpiːtɪd/"
repeatedly,"/ɹɪˈpiːtɪdli/"
repeating,"/ɹɪˈpiːtɪŋ/"
repel,"/ɹɪˈpɛl/"
repellent,"/ɹəˈpɛlənt/"
repent,"/ɹɪˈpɛnt/"
repent,"/ˈɹiːpənt/"
repentance,"/ɹɪˈpɛntəns/"
repertoire,"/ˈɹɛp.ə.twɑː/"
repertory,"/ˈɹɛpətɹi/"
repetition,"/ɹɛpəˈtɪʃən/"
repetition,"/ˌɹiːpəˈtɪʃən/"
repine,"/ɹɪˈpaɪn/"
replace,"/ɹɪˈpleɪs/"
replaced,"/ɹɪˈpleɪst/"
replacement,"/ɹɪˈpleɪsmənt/"
replenish,"/ɹɪˈplɛn.ɪʃ/"
replenished,"/ɹɪˈplɛnɪʃt/"
replete,"/ɹɪˈpliːt/"
replica,"/ˈɹɛplɪkə/"
replicate,"/ˈɹɛpləˌkeɪt/"
replication,"/ɹɛplɪˈkeɪʃən/"
replicator,"/ˈɹɛplɪkeɪtə/"
replied,"/ɹɪˈplaɪd/"
replies,"/ɹɪˈplaɪz/"
reply,"/ɹɪˈplaɪ/"
report,"/ɹəˈpoːt/"
reportage,"/ɹɪˈpɔː(ɹ)tɪdʒ/"
reported,"/ɹəˈpoːtəd/"
reportedly,"/ɹɪˈpɔːtɪdli/"
reporter,"/ɹɪˈpɔːtə/"
reports,"/ɹɪˈpɔːts/"
repose,"/ɹɪˈpəʊz/"
represent,"/ɹɛp.ɹɪ.ˈzɛnt/"
representation,"/ˌɹɛp.ɹə.zɛn.ˈteɪ.ʃən/"
representations,"/ˌɹɛp.ɹə.zɛn.ˈteɪ.ʃənz/"
representative,"/ˌɹɛpɹɪˈzɛnt(ət)ɪv/"
representatives,"/ˌɹɛpɹɪˈzɛntətɪvz/"
represented,"/ɹɛpɹɪˈzɛntɪd/"
representing,"/ɹɛpɹɪˈzɛntɪŋ/"
repressed,"/ɹɨˈpɹɛst/"
reprieve,"/ɹɪˈpɹiːv/"
reprimand,"/ˈɹɛpɹɪmɑːnd/"
reprinted,"/ɹiːˈpɹɪntɪd/"
reprisal,"/ɹɪˈpɹaɪzəl/"
reprise,"/ɹɪˈpɹaɪz/"
reprobate,"/ˈɹɛpɹəbət/"
reprobate,"/ˈɹɛpɹəbeɪt/"
reproduce,"/ˌɹi.pɹoʊˈdjus/"
reprove,"/ɹɪˈpɹuːv/"
reptile,"/ɹɪpˈtaɪl/"
reptilian,"/ɹepˈtɪliən/"
republic,"[ɹɪˈpʌblɪk]"
republican,"/ɹɪˈpʌblɪkən/"
repugnant,"/ɹɪˈpʌɡnənt/"
repulse,"/ɹɪˈpʌls/"
reputable,"/ˈɹɛpjʊtəbəl/"
reputation,"/ˌɹɛpjʊˈteɪʃən/"
repute,"/ɹɪˈpjuːt/"
reputed,"/ɹɪˈpju.tɪd/"
request,"/ɹɪˈkwɛst/"
requested,"/ɹɪˈkwɛstɪd/"
require,"/ɹɪˈkwaɪə/"
required,"/ɹɪˈkwaɪəd/"
requirement,"/ɹɪˈkwʌɪəm(ə)nt/"
requirements,"/ɹɪˈkwaɪɹmənts/"
requires,"/ɹɪˈkwaɪəz/"
requiring,"/ɹɪˈkwaɪ(ə)ɹɪŋ/"
requisite,"/ɹɪˈkwɪzɪt/"
requite,"/ɹɪˈkwaɪt/"
reran,"/ˈɹiːɹæn/"
reread,"/ɹiːˈɹiːd/"
rescind,"/ɹɪˈsɪnd/"
rescue,"/ˈɹɛs.kjuː/"
rescued,"/ˈɹɛs.kjuːd/"
research,"/ɹɪˈsɜːtʃ/"
resell,"/ɹiːˈsɛl/"
resemblance,"/ɹəˈzɛmbləns/"
resemble,"/ɹɪˈzɛmb(ə)l/"
resembled,"/ɹɪˈzɛmbl̩d/"
resembling,"/ɹɪˈzɛmblɪŋ/"
resend,"/ˈɹiːsɛnd/"
resent,"/ɹiˈzɛnt/"
resent,"/ˌɹiːˈsɛnt/"
resentful,"/ɹɪˈzɛntfəl/"
resentment,"/ɹɪˈzɛntmənt/"
reservation,"/ˌɹɛzəˈveɪʃən/"
reserve,"/ɹɪˈzɜːv/"
reserved,"/ɹɪˈzɜːvd/"
reserves,"/ɹɪˈzɜːvz/"
reservoir,"/ˈɹɛz.ə.vwɑː(ɹ)/"
reset,"/ɹiːˈsɛt/"
reset,"/ˈɹiː.sɛt/"
reset,"/rəˈsɛt/"
reside,"/ɹɪˈzaɪd/"
residence,"/ˈɹɛz.ɪ.dəns/"
residency,"/ˈɹɛzɪdənsi/"
resident,"/ˈɹɛzɪd(ə)nt/"
residual,"/ɹɪˈzɪdjəl/"
residue,"/ˈɹɛzɪdjuː/"
residuum,"/ɹɛˈzɪ.dju.ʌm/"
resign,"/ɹɪˈzaɪn/"
resign,"/ɹiːˈsaɪn/"
resignation,"/ɹɛzɪɡˈneɪʃən/"
resigned,"/ɹɪˈzaɪnd/"
resilience,"/ɹə.zɪl.ɪ.əns/"
resin,"/ˈɹɛzɪn/"
resist,"/ɹəˈzɪst/"
resistance,"/ɹɪˈzɪstəns/"
resisted,"/ɹəˈzɪstɪd/"
resistor,"/ɹɪˈzɪstə/"
resold,"/ɹiː.soʊld/"
resolute,"/ˈɹɛ.zəˌl(j)uːt/"
resolutely,"/ˈɹɛz.əˌl(j)uːtli/"
resolution,"/ˌɹɛzəˈluːʃ(ə)n/"
resolve,"/ɹiːˈzɒlv/"
resolve,"/ɹiˈsɒlv/"
resolved,"/ɹɪˈzɒlvd/"
resonance,"/ˈɹɛzənəns/"
resonant,"/ˈɹɛzənənt/"
resonate,"/ˈɹɛz.əˌneɪt/"
resort,"/ɹɨˈzɔ(ɹ)t/"
resort,"/ˌɹiːˈsɔ(ɹ)t/"
resound,"/ˌɹiːˈsaʊnd/"
resound,"/ɹɨˈzaʊnd/"
resounded,"/ɹɪˈzaʊndɪd/"
resounding,"/ɹɪˈzaʊn.dɪŋ/"
resounding,"/ˌɹiːˈsaʊnd.ɪŋ/"
resource,"/ɹɪˈsɔɹs/"
resources,"/ɹɨˈzɔɹsɨz/"
respect,"/ɹɪˈspɛkt/"
respectable,"[ɹi.ˈspɛk.tə.bl̩]"
respected,"/ɹɪˈspɛktɪd/"
respectful,"/ɹɪˈspɛktfəl/"
respectfully,"/ɹɪˈspɛktfəli/"
respecting,"/ɹɪˈspɛktɪŋ/"
respective,"/ɹɪˈspɛktɪv/"
respectively,"/ɹɪˈspɛktɪvli/"
respects,"/ɹɪˈspɛkts/"
respiration,"/ɹɛspɪˈɹeɪʃən/"
respiratory,"/ɹɪˈspɪɹət(ə)ɹi/"
respite,"/ˈɹɛspɪt/"
responded,"/ɹəˈspɒndɪd/"
responder,"/ɹəˈspɒndə/"
response,"/ɹɪˈspɒns/"
responsibility,"/ɹɪˌspɑnsəˈbɪlɪɾi/"
responsible,"/ɹɪˈspɒnsəbl̩/"
responsive,"/ɹɪˈspɒnsɪv/"
responsiveness,"/ɹɪˈspɒnsɪvnɪs/"
rest,"/ɹɛst/"
restart,"/ˈɹiːˌstɑɹt/"
restaurant,"/ˈɹɛs.t(ə).ɹ(ə)nt/"
restaurateur,"/ˌɹɛst(ə)ɹəˈtəː/"
rested,"/ˈɹɛstəd/"
restful,"/ˈɹɛs(t)f(ə)l/"
resting,"/ˈɹɛstɪŋ/"
restive,"/ˈɹɛstɪv/"
restless,"/ˈɹɛstləs/"
restoration,"/ɹɛstəˈɹeɪʃən/"
restorative,"/ɹɪˈstɒɹətɪv/"
restore,"/ɹɪˈstɔː/"
restored,"/ɹɪˈstɔːd/"
restrain,"/ɹɪˈstɹeɪn/"
restraint,"/ɹɪˈstɹeɪnt/"
restrict,"/ɹɪˈstɹɪkt/"
restricted,"/ɹɪˈstɹɪktɪd/"
restriction,"/ɹɪˈstɹɪkʃən/"
restrictions,"/ɹɪˈstɹɪkʃənz/"
rests,"/ɹɛsts/"
result,"/ɹɪˈzʌlt/"
resulted,"/ɹɪˈzʌltɪd/"
resulting,"/ɹɪˈzʌltɪŋ/"
results,"/ɹɪˈzʌlts/"
resume,"/ɹəˈzjuːm/"
resume,"/ɹɪ.ˈzjuː.meɪ/"
resumed,"/ɹɪˈzjuːmd/"
resurrect,"/ɹɛzəˈɹɛkt/"
resurrection,"/ɹɛzəˈɹɛkʃn̩/"
resuscitate,"/ɹɪˈsʌsɪˌteɪt/"
retail,"/ˈɹiˌteɪl/"
retain,"/ɹɪˈteɪn/"
retained,"/ɹɪˈteɪnd/"
retainer,"/ɹɪˈteɪn.ə/"
retaining,"/ɹɪˈteɪnɪŋ/"
retains,"/ɹɪˈteɪnz/"
retake,"/ˈɹiːteɪk/"
retaliate,"/ɹɪˈtæli.eɪt/"
retaliation,"/ɹɪˌtæliˈeɪʃən/"
retaliatory,"/ɹɪˈtælɪət(ə)ɹɪ/"
retarded,"/ɹɪˈtɑːdɪd/"
retch,"/ɹɛtʃ/"
retell,"/ɹiˈtɛl/"
rethink,"/ɹiːˈθɪŋk/"
rethought,"/ɹiˈθɔwt/"
reticence,"/ˈɹɛtɪs(ə)ns/"
reticent,"/ˈɹɛtɪsənt/"
reticule,"/ˈɹɛtɪkjuːl/"
retina,"/ˈɹɛt.ɨ.nə/"
retinue,"/ˈɹɛt.ɪ.njuː/"
retire,"/ɹi.taɪ.əɹ/"
retired,"/ɹɪˈtʌɪəd/"
retiree,"/ɹəˈtaɪ.ə(ɹ)ˌiː/"
retirement,"/ɹəˈtaɪə(ɹ).mənt/"
retiring,"/ɹəˈtaɪ(ə)ɹɪŋ/"
retort,"/ɹɪˈtɔːt/"
retorted,"/ɹɪˈtɔːtɪd/"
retouch,"/ɹɪˈtʌt͡ʃ/"
retractable,"/ɹiˈtɹæktɪbəl/"
retread,"/ɹiːˈtɹɛd/"
retreat,"/ɹəˈtɹiːt/"
retreat,"/ɹiːˈtɹiːt/"
retrenchment,"/ɹɪˈtɹɛn(t)ʃm(ə)nt/"
retribution,"/ˌɹɛtɹɪˈbjuʃən/"
retrieve,"/ɹiˈtɹiv/"
retriever,"/ɹiˈtɹivəɹ/"
retro,"/ˈɹɛ.tɹoʊ/"
retroactively,"/ˌɹɛtɹoʊˈæktɪvli/"
retrofit,"/ˈɹɛt.ɹəʊˌfɪt/"
retrograde,"/ˈɹɛtɹəˌɡɹeɪd/"
retrospect,"/ˈɹɛtɹoˌspɛkt/"
retrospective,"/ˌɹɛtɹə(ʊ)ˈspɛktɪv/"
retry,"/riˈtɹaɪ/"
retsina,"/ɹɛtˈsiːnə/"
returned,"/ɹɪˈtəːnd/"
returning,"/ɹɪˈtɜːnɪŋ/"
returns,"/ɹɪˈtɜːnz/"
reunion,"/ɹiːˈjuːnjən/"
reunite,"/ˌɹiːjuːˈnaɪt/"
reuse,"/ɹiːˈjuːs/"
rev,"/ɹɛv/"
revamp,"/ɹiːˈvamp/"
reveal,"/ɹəˈviːl/"
revealed,"/ɹəˈviːld/"
revealing,"/ɹəˈviːlɪŋ/"
reveille,"/ɹɪˈvæ.li/"
revel,"/ˈɹɛv.əl/"
revelation,"/ɹɛvəˈleɪʃən/"
revelry,"[ˈɹɛv.əɫ.ɹi]"
revenant,"/ˈɹɛvənənt/"
revenge,"/ɹɪˈvɛndʒ/"
revengeful,"/ɹɪˈvɛndʒfʊl/"
revenue,"/ˈɹɛvənjuː/"
revenues,"/ˈɹɛvənjuːz/"
reverberant,"/ɹɪˈvɜːbəɹənt/"
reverberate,"/ɹɪˈvɜː(ɹ).bəɹ.eɪt/"
reverberation,"/ɹiˈvɜː(ɹ)bəɹeɪʃən/"
revere,"/ɹə.viːɹ/"
revered,"/ɹɪˈvɪəd/"
reverence,"/ˈɹɛv.ə.ɹəns/"
reverend,"/ˈɹɛvəɹənd/"
reverent,"/ˈɹɛvɹənt/"
reverential,"/ˌɹɛvəˈɹɛnʃəl/"
reverie,"/ˈɹɛvəɹi/"
reversal,"/ɹɪˈvɜː(ɹ)səl/"
reverse,"/ɹɪˈvɜːs/"
reversion,"/ɹɨˈvɚʒn̩/"
revert,"/ɹɨˈvɜːt/"
review,"/ɹɪˈvjuː/"
revile,"/ɹəˈvaɪl/"
revise,"/ɹɪˈvaɪ̯z/"
revision,"/riˈvɪ.ʒ(ə)n/"
revisionism,"/ɹɪˈvɪʒəˌnɪzəm/"
revisionist,"/ɹɪˈvɪʒənɪst/"
revival,"/ɹɪˈvaɪvəl/"
revive,"/ɹɪˈvaɪv/"
revived,"/rəˈvaɪvd/"
revivify,"/ɹiːˈvɪvɪfʌɪ/"
revolt,"/ɹɪˈvɒlt/"
revolution,"/ˌɹɛvəˈl(j)uːʃən/"
revolutionary,"/-ˈljuː-/"
revolve,"/ɹɪˈvɒlv/"
revolver,"/ɹɪˈvɒl.vɚ/"
revue,"/ɹəˈvjuː/"
revulsion,"/ɹəvʌˈlʃən/"
reward,"/ɹəˈwɔːd/"
rewarded,"/ɹɪˈwɔːdɪd/"
rewind,"/ɹiːˈwaɪnd/"
rewound,"/ɹiˈwaʊnd/"
rewrite,"/ˈɹiː.ɹaɪt/"
rewritten,"/ɹiˈwɹɪtən/"
rewrote,"/ɹi.ɹoʊt/"
rhapsody,"/ˈɹapsədi/"
rhea,"/ˈɹiːə/"
rhenium,"/ˈɹiːniəm/"
rheostat,"/ˈɹiːəstæt/"
rhetorician,"/ˌɹɛt.ə.ˈɹɪ.ʃən/"
rheumatic,"/ɹuːˈmætɪk/"
rheumatism,"/ˈɹu.məˌtɪz.m̩/"
rhinoceros,"/ɹaɪˈnɒsəɹəs/"
rhizome,"/ˈɹaɪzoʊm/"
rho,"/ɹəʊ/"
rhodium,"/ˈɹoʊdiəm/"
rhododendron,"/ɹoʊdəˈdɛndɹən/"
rhyme,"/ɹaɪm/"
rhyming,"/ˈɹaɪmɪŋ/"
rhythm,"/ˈɹɪ.ð(ə)m/"
rhythmic,"/ˈɹɪð.mək/"
rib,"/ɹɪb/"
ribald,"/ˈɹɪb.əld/"
ribbing,"/ˈɹɪbɪŋ/"
ribbon,"/ˈɹɪbən/"
riboflavin,"/ˌraɪboʊˈfleɪvɪn/"
ribs,"/ɹɪbz/"
rice,"/ɹaɪs/"
rich,"/ɹɪt͡ʃ/"
richer,"/ˈɹɪt͡ʃə/"
riches,"/ɹɪt͡ʃɪz/"
richest,"/ˈɹɪt͡ʃəst/"
richly,"/ˈɹɪt͡ʃli/"
rick,"/ɹɪk/"
rickets,"/ˈɹɪkəts/"
rickety,"/ˈɹɪk.e.ti/"
ricksha,"/ˈɹɪk.ʃə/"
rickshaw,"/ˈɹɪk.ʃɔː/"
ricochet,"/ˈɹɪkəʃeɪ/"
rid,"/ˈɹɪd/"
ridden,"/ˈɹɪdn̩/"
riddle,"/ˈɹɪdəl/"
riddled,"/ˈɹɪdəld/"
ride,"/ɹaɪd/"
rider,"/ˈɹaɪ.də(ɹ)/"
rides,"/ɹaɪdz/"
ridge,"/ɹɪdʒ/"
ridged,"/ˈɹɪdʒd/"
ridges,"/ˈɹɪd͡ʒɪz/"
ridicule,"/ˈɹɪdɪkjuːl/"
ridiculous,"/ɹiːˈdɪkjʊləs/"
riding,"/ˈɹaɪdɪŋ/"
riff,"/ɹɪf/"
riffle,"/ˈɹɪfəl/"
rifle,"/ˈɹaɪfəl/"
rifles,"/ˈɹaɪfl̩z/"
rifling,"/ˈɹaɪflɪŋ/"
rift,"/ɹɪft/"
rig,"/ɹɪɡ/"
rigged,"/ɹɪɡd/"
rigger,"/ˈɹɪɡə(ɹ)/"
rigging,"/ˈɹɪɡɪŋ/"
righteous,"/ˈɹaɪtʃəs/"
righteousness,"/ˈɹaɪt͡ʃəsnəs/"
rightfully,"/ˈɹaɪtfəli/"
rightist,"/ˈɹaɪtɪst/"
rightly,"/ˈɹaɪtli/"
rights,"/ɹaɪts/"
rigid,"/ˈɹɪdʒɪd/"
rigidity,"/ɹɪˈd͡ʒɪdɪti/"
rigor,"/ɹɪɡɚ/"
rigorous,"/ˈɹɪɡəɹəs/"
rigour,"/ˈɹɪɡə(ɹ)/"
rigs,"/ɹɪɡz/"
rill,"/ɹɪl/"
rim,"/ɹɪm/"
rime,"/ɹaɪm/"
rind,"/ɹaɪnd/"
rinds,"/ɹaɪndz/"
ring,"/ɹɪŋ/"
ringed,"/ɹɪŋd/"
ringer,"/ˈɹɪŋə(ɹ)/"
ringing,"/ˈɹɪŋɪŋ/"
ringleader,"/ˈɹɪŋˌliːdəɹ/"
rings,"/ɹɪŋz/"
rink,"/ɹɪŋk/"
rinse,"/ɹɛns/"
rinsing,"/ˈɹɪnsɪŋ/"
riot,"/ˈɹaɪ.ət/"
rip,"/ɹɪp/"
ripe,"/ɹaɪp/"
ripen,"/ˈɹaɪpən/"
riposte,"/ɹɪˈpəʊst/"
ripped,"/ɹɪpt/"
ripple,"/ˈɹɪp(ə)l/"
rise,"/ɹaɪs/"
risen,"/ˈɹɪzən/"
riser,"/ˈɹaɪ.zə(ɹ)/"
rises,"/ˈɹaɪzɪz/"
risible,"/ˈɹaɪzɪbəl/"
rising,"/ˈɹaɪzɪŋ/"
risk,"/ɹɪsk/"
risky,"/ˈɹɪski/"
risotto,"/ɹɪˈzɒtəʊ/"
rite,"/ɹaɪt/"
rites,"/ɹaɪts/"
ritual,"/ˈɹɪ.tʃu.əl/"
ritualistic,"/ˌɹɪt͡ʃuəˈlɪstɪk/"
rival,"/ˈɹaɪvəl/"
